,initial_accuracy,final_accuracy,genealogy,net_depth_min,net_depth_max,net_depth_avg,num_conv_layers,num_inception_modules,num_pooling_layers,num_IP_layers,min_IP_neurons,max_IP_neurons,avg_IP_neurons,min_IP_weights,max_IP_weights,avg_IP_weights,num_splits,min_split_width,max_split_width,avg_split_width,num_concats,min_concat_width,max_concat_width,avg_concat_width,min_conv_ker_area,max_conv_ker_area,avg_conv_ker_area,num_conv_features,num_conv_features,avg_num_conv_features,prop_conv_into_pool,prop_pool_into_pool,prop_padded_conv,prop_same_padded_conv,prop_1x1_conv,prop_square_kernels,prop_horiz_kernels,prop_vert_kernels,num_relu,num_sigmoid,num_tanh,num_max_pool,num_avg_pool,num_stochastic_pool,min_grid_reduction_area_consecutive,max_grid_reduction_area_consecutive,avg_grid_reduction_area_consecutive,min_grid_reduction_height_consecutive,max_grid_reduction_height_consecutive,avg_grid_reduction_height_consecutive,min_grid_reduction_width_consecutive,max_grid_reduction_width_consecutive,avg_grid_reduction_width_consecutive,min_grid_reduction_area_total,max_grid_reduction_area_total,avg_grid_reduction_area_total,min_grid_reduction_height_total,max_grid_reduction_height_total,avg_grid_reduction_height_total,min_grid_reduction_width_total,max_grid_reduction_width_total,avg_grid_reduction_width_total,prop_nonoverlapping,min_stride_h,max_stride_h,avg_stride_h,min_stride_w,max_stride_w,avg_stride_w,min_ratio_features_to_depth,max_ratio_features_to_depth,avg_ratio_features_to_depth,min_ratio_features_to_kerArea,max_ratio_features_to_kerArea,avg_ratio_features_to_kerArea,min_ratio_features_to_kerWidth,max_ratio_features_to_kerWidth,avg_ratio_features_to_kerWidth,min_ratio_features_to_kerHeight,max_ratio_features_to_kerHeight,avg_ratio_features_to_kerHeight,min_ratio_kerArea_to_depth,max_ratio_kerArea_to_depth,avg_ratio_kerArea_to_depth,min_ratio_kerWidth_to_depth,max_ratio_kerWidth_to_depth,avg_ratio_kerWidth_to_depth,min_ratio_kerHeight_to_depth,max_ratio_kerHeight_to_depth,avg_ratio_kerHeight_to_depth
00096_00005_02282,0.00285,0.3392,00096,12,13,12.75,16,1,7,0,8,8,8.0,2048,2048,2048.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,27.0,67.0,16.0,128.0,67.0,0.3125,0.0,0.375,0.0,0.625,0.6521739130434783,0.2608695652173913,0.08695652173913043,8,2,0,7,0,0,0.0597938144329897,0.8621949628082997,0.40836488285217604,0.010309278350515427,0.22340425531914898,0.05103122956928616,0.0,0.8607594936708861,0.36342686849015965,0.98175,0.98175,0.98175,0.27,0.27,0.27,0.975,0.975,0.975,0.0,1,1,1.0,1,7,1.9230769230769231,1.1428571428571428,48.0,26.759126984126983,1.28,107.0,34.913333333333334,6.4,107.0,38.9,6.4,107.0,44.06666666666666,0.16666666666666666,13.5,3.2139880952380953,0.16666666666666666,4.5,1.1901785714285713,0.16666666666666666,1.5,0.606845238095238
00096_00007_01969,,,00096,9,10,9.75,20,2,3,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,190.0,63.8,16.0,128.0,63.8,0.15,0.0,0.4,0.0,0.4,0.6956521739130435,0.08695652173913043,0.17391304347826086,18,0,0,2,1,0,0.09999999999999998,0.993368700265252,0.5936638353493521,0.09999999999999998,0.8076923076923077,0.411485907116975,0.0,0.9655172413793104,0.38670082629368047,0.999,0.999,0.999,0.96,0.96,0.96,0.975,0.975,0.975,0.13333333333333333,1,5,1.8,1,31,5.133333333333334,1.3333333333333333,51.2,31.88484848484848,0.5052631578947369,96.0,29.566054660460672,2.526315789473684,96.0,40.61644110275689,4.571428571428571,96.0,35.18380952380952,0.2,95.0,15.163333333333332,0.2,19.0,2.871666666666667,0.2,7.0,1.2799999999999998
00096_00008_00748,0.00285,0.3392,00096,11,11,11.0,11,0,6,0,8,8,8.0,1024,1024,1024.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,3.0,34.0,1.0,128.0,34.0,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.0,0.8181818181818182,0.5294117647058824,0.23529411764705882,0.23529411764705882,6,3,0,6,0,0,0.021276595744680882,0.56525,0.31415631646083775,0.0,0.53,0.13781914893617023,0.0,0.5079365079365079,0.1862746675246675,0.82175,0.82175,0.82175,0.54,0.54,0.54,0.6125,0.6125,0.6125,0.0,1,1,1.0,1,2,1.25,0.25,32.0,13.470238095238095,0.3333333333333333,128.0,33.87878787878788,0.3333333333333333,128.0,33.87878787878788,1.0,128.0,34.0,0.16666666666666666,1.0,0.5515151515151515,0.16666666666666666,1.0,0.5515151515151515,0.16666666666666666,1.0,0.4303030303030303
00096_00007_01076,0.00285,0.71505,00096,11,12,11.75,20,2,7,0,8,8,8.0,4096,4096,4096.0,5,2,5,3.6,7,2,4,2.5714285714285716,1.0,72.0,50.6,6.0,128.0,50.6,0.25,0.2857142857142857,0.4,0.0,0.5,0.6666666666666666,0.07407407407407407,0.1111111111111111,18,0,0,6,1,0,0.08333333333333337,0.8856881572930956,0.36105824411322746,0.0,0.7685185185185185,0.2151530320584029,0.050000000000000044,0.6666666666666667,0.2057721508701901,0.984875,0.984875,0.984875,0.89,0.89,0.89,0.8625,0.8625,0.8625,0.0,1,4,1.4705882352941178,1,3,1.3529411764705883,1.3333333333333333,51.2,22.551515151515154,0.4444444444444444,96.0,26.877999999999997,3.0,96.0,32.27333333333333,1.7777777777777777,96.0,32.784444444444446,0.2,72.0,8.196666666666667,0.2,4.0,0.8133333333333332,0.2,18.0,2.18
00096_00008_01666,,,00096,9,10,9.75,8,1,8,0,8,8,8.0,2048,2048,2048.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,296.0,54.0,16.0,128.0,54.0,0.75,0.25,0.5,0.0,0.5,0.4375,0.1875,0.375,8,0,0,8,0,0,0.0714285714285714,0.8611394731468246,0.36915897961608723,0.0,0.711864406779661,0.20976536480026012,0.0,0.625,0.22910331803404094,0.965,0.965,0.965,0.8,0.8,0.8,0.825,0.825,0.825,0.0,1,3,1.3333333333333333,1,2,1.1666666666666667,2.6666666666666665,128.0,48.666666666666664,0.10810810810810811,96.0,27.964804804804803,4.0,96.0,33.13333333333333,0.8648648648648649,96.0,32.34954954954955,0.5,296.0,75.66666666666666,0.5,8.0,2.583333333333333,0.5,37.0,9.833333333333332
00096_00007_01970,0.00285,0.3392,00096,7,7,7.0,6,0,3,0,8,8,8.0,1536,1536,1536.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,364.0,60.333333333333336,32.0,96.0,60.333333333333336,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,4,2,0,3,0,0,0.16666666666666663,0.9614457831325302,0.7507840664985522,0.0,0.92,0.4628571428571429,0.07499999999999996,0.8604651162790697,0.43910592536257986,0.99775,0.99775,0.99775,0.97,0.97,0.97,0.925,0.925,0.925,0.0,1,10,3.5714285714285716,1,7,3.0,2.0,32.0,26.142857142857142,0.08791208791208792,96.0,33.38827838827839,4.076923076923077,96.0,34.88278388278388,0.6153846153846154,96.0,49.87179487179487,0.3333333333333333,364.0,123.6111111111111,0.3333333333333333,7.0,4.611111111111111,0.3333333333333333,52.0,17.61111111111111
00098_00007_01262,,,00098,13,15,14.5,26,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,5,3.6666666666666665,8,2,4,2.75,1.0,49.0,62.15384615384615,16.0,128.0,62.15384615384615,0.3076923076923077,0.0,0.46153846153846156,0.0,0.5384615384615384,0.7352941176470589,0.11764705882352941,0.058823529411764705,26,0,0,7,1,0,0.05006257822277849,0.7660545092993333,0.17715222730103589,0.02083333333333337,0.5145631067961165,0.09633858781420146,0.0,0.5180722891566265,0.11039320216126587,0.835,0.835,0.835,0.56,0.56,0.56,0.625,0.625,0.625,0.0,1,2,1.1,1,2,1.1,1.1428571428571428,51.2,29.51746031746032,0.6530612244897959,96.0,29.500491889063316,4.571428571428571,96.0,41.33626373626374,4.571428571428571,96.0,36.628571428571426,0.14285714285714285,49.0,5.054670329670329,0.14285714285714285,7.0,0.9489010989010987,0.14285714285714285,7.0,1.1604395604395603
00098_00006_01302,0.00285,0.2073,00098,11,13,12.5,24,3,6,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,25.0,61.166666666666664,1.0,128.0,61.166666666666664,0.25,0.0,0.4166666666666667,0.0,0.5,0.7,0.13333333333333333,0.06666666666666667,22,0,0,5,1,0,0.032258064516129004,0.8787878787878788,0.274895988420182,0.0,0.8787878787878788,0.1748666148666149,0.0,0.5,0.10854988052568697,0.95875,0.95875,0.95875,0.89,0.89,0.89,0.625,0.625,0.625,0.1111111111111111,1,8,1.7777777777777777,1,2,1.1111111111111112,0.3333333333333333,92.0,45.42,0.5,96.0,30.173888888888893,0.5,96.0,42.31388888888889,1.0,96.0,36.88333333333333,0.16666666666666666,8.0,1.8523809523809522,0.16666666666666666,1.5,0.555952380952381,0.16666666666666666,8.0,1.0698412698412696
00098_00005_00103,,,00098,12,14,13.5,26,3,6,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,26.0,59.76923076923077,1.0,128.0,59.76923076923077,0.15384615384615385,0.0,0.46153846153846156,0.0,0.5384615384615384,0.84375,0.0625,0.0,24,0,0,5,1,0,0.033717105263157854,0.8903508771929824,0.23529302550547873,0.02083333333333337,0.6666666666666667,0.1761963019266508,0.013157894736842146,0.6710526315789473,0.11432101361925923,0.95,0.95,0.95,0.84,0.84,0.84,0.6875,0.6875,0.6875,0.0,1,3,1.3333333333333333,1,3,1.2222222222222223,0.2,64.0,33.01746031746032,0.0625,96.0,29.154472386587774,0.25,96.0,34.556508875739645,0.25,96.0,38.29615384615384,0.14285714285714285,8.666666666666666,2.1956959706959704,0.14285714285714285,4.333333333333333,0.8758241758241758,0.14285714285714285,1.5,0.5553113553113552
00099_00006_00104,0.00285,0.3392,00099,13,14,13.75,24,2,7,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,49.0,73.33333333333333,16.0,128.0,73.33333333333333,0.20833333333333334,0.2857142857142857,0.4166666666666667,0.0,0.5833333333333334,0.7741935483870968,0.06451612903225806,0.03225806451612903,18,0,0,6,1,0,0.06756756756756754,0.7660545092993333,0.25141065113174094,0.038461538461538436,0.5192307692307692,0.17620980762340976,0.0,0.5180722891566265,0.11280998897470976,0.8965,0.8965,0.8965,0.77,0.77,0.77,0.55,0.55,0.55,0.0,1,2,1.2352941176470589,1,2,1.1176470588235294,1.0,64.0,27.769523809523808,0.6530612244897959,128.0,43.532940287226005,4.571428571428571,128.0,49.00317460317461,4.571428571428571,128.0,50.06984126984127,0.14285714285714285,49.0,5.339285714285714,0.14285714285714285,7.0,0.9851190476190478,0.14285714285714285,7.0,0.9517857142857142
00100_00006_00105,,,00100,11,13,12.5,24,3,7,0,8,8,8.0,2048,2048,2048.0,6,2,5,3.6666666666666665,8,2,4,2.75,1.0,25.0,66.83333333333333,16.0,128.0,66.83333333333333,0.125,0.2857142857142857,0.4166666666666667,0.0,0.5,0.6774193548387096,0.12903225806451613,0.1935483870967742,18,2,0,7,0,0,0.04761904761904767,0.8979591836734694,0.28550282061955984,0.0,0.7959183673469388,0.13594022650611495,0.0,0.75,0.19888357256778308,0.97975,0.97975,0.97975,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8875,0.8875,0.8875,0.10526315789473684,1,5,1.4210526315789473,1,2,1.105263157894737,1.3333333333333333,85.33333333333333,44.42,1.28,96.0,35.95444444444444,6.4,96.0,46.54999999999999,6.4,122.0,45.5,0.16666666666666666,10.0,2.0412698412698416,0.16666666666666666,2.0,0.5948412698412698,0.16666666666666666,5.0,0.9115079365079365
00101_00008_00063,0.00285,0.72875,00101,11,12,11.75,15,1,5,0,8,8,8.0,1024,1024,1024.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,238.0,67.2,16.0,128.0,67.2,0.3333333333333333,0.0,0.6,0.0,0.26666666666666666,0.35,0.3,0.2,12,2,0,5,0,0,0.052631578947368474,0.8753635230577482,0.44173951932958694,0.0,0.8706896551724138,0.30258620689655175,0.0,0.75,0.16437735591488764,0.99775,0.99775,0.99775,0.98,0.98,0.98,0.8875,0.8875,0.8875,0.25,1,7,2.0625,1,4,1.4375,1.1428571428571428,51.2,25.606926406926405,0.13445378151260504,96.0,27.36251976346094,4.571428571428571,96.0,34.458412698412694,0.9411764705882353,96.0,48.5521568627451,0.2,238.0,32.66603174603174,0.2,7.0,1.415238095238095,0.2,34.0,4.972380952380953
00101_00007_02143,0.00285,0.62065,00101,8,8,8.0,8,0,4,0,8,8,8.0,1728,1728,1728.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,477.0,67.0,32.0,108.0,67.0,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,6,0,0,4,0,0,0.26,0.9622071050642479,0.6254922524565382,0.0,0.9206349206349207,0.37390873015873016,0.0,0.9047619047619048,0.37589285714285714,0.996,0.996,0.996,0.92,0.92,0.92,0.95,0.95,0.95,0.0,1,10,3.25,1,10,3.5,1.6,32.0,23.955555555555556,0.06708595387840671,108.0,37.19858967028778,3.5555555555555554,108.0,38.07070707070707,0.6037735849056604,108.0,59.15094339622642,0.25,477.0,120.35416666666666,0.25,9.0,3.354166666666667,0.25,53.0,13.520833333333332
00101_00005_00106,0.00285,0.3392,00101,11,13,12.5,22,3,9,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,7098.0,66.36363636363636,16.0,128.0,66.36363636363636,0.3181818181818182,0.2222222222222222,0.36363636363636365,0.0,0.5454545454545454,0.6774193548387096,0.1935483870967742,0.06451612903225806,22,0,0,9,0,0,0.16666666666666663,0.9975452951490357,0.4598251522044933,0.0,0.9517241379310345,0.26108374384236455,0.0,0.9491525423728814,0.32973535533749626,0.999,0.999,0.999,0.96,0.96,0.96,0.975,0.975,0.975,0.0,1,16,2.5789473684210527,1,14,2.3684210526315788,1.6,85.33333333333333,62.03333333333333,0.011552550014088475,96.0,34.842262353031586,1.0512820512820513,96.0,39.51375291375292,0.9010989010989011,96.0,43.863736263736264,0.2,7098.0,646.5515151515151,0.2,78.0,7.581818181818182,0.2,91.0,8.718181818181819
00101_00005_02399,0.00285,0.3392,00101,14,16,15.5,28,3,9,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,64.5,16.0,128.0,64.5,0.25,0.2222222222222222,0.42857142857142855,0.0,0.5714285714285714,0.8378378378378378,0.0,0.0,22,6,0,9,0,0,0.04618689581095592,0.7660545092993333,0.1337135813311369,0.020408163265306145,0.5145631067961165,0.07701957825485656,0.02631578947368418,0.5180722891566265,0.08323128985379935,0.8185,0.8185,0.8185,0.56,0.56,0.56,0.5875,0.5875,0.5875,0.0,1,2,1.0952380952380953,1,2,1.0952380952380953,1.0,42.666666666666664,27.593197278911564,0.6530612244897959,96.0,35.35045675413022,4.571428571428571,96.0,43.79795918367347,4.571428571428571,96.0,41.512244897959185,0.125,49.0,4.347335600907029,0.125,7.0,0.81218820861678,0.125,7.0,0.8538548752834467
00102_00008_00141,0.00285,0.50615,00102,6,6,6.0,4,0,4,0,8,8,8.0,1536,1536,1536.0,3,2,4,2.6666666666666665,5,2,2,2.0,5.0,8.0,64.0,32.0,96.0,64.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2,0,0,4,0,0,0.15555555555555556,0.8734177215189873,0.35653498593530236,0.0,0.18999999999999995,0.0629320987654321,0.050000000000000044,0.8734177215189873,0.2975210970464135,0.8987499999999999,0.8987499999999999,0.8987499999999999,0.18999999999999995,0.18999999999999995,0.18999999999999995,0.875,0.875,0.875,0.25,1,1,1.0,1,8,2.75,2.6666666666666665,48.0,32.53333333333333,4.0,19.2,11.6,4.0,19.2,11.6,32.0,96.0,64.0,2.5,8.0,5.25,2.5,8.0,5.25,0.5,1.0,0.75
00102_00005_02298,0.00285,0.3392,00102,12,14,13.5,24,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,238.0,59.333333333333336,16.0,128.0,59.333333333333336,0.25,0.25,0.3333333333333333,0.0,0.5833333333333334,0.71875,0.1875,0.0625,18,0,0,7,1,0,0.08333333333333337,0.9393203883495146,0.28533336652105606,0.0,0.5800000000000001,0.15390789439755248,0.0,0.875,0.18577441077441073,0.97375,0.97375,0.97375,0.79,0.79,0.79,0.875,0.875,0.875,0.0,1,2,1.1111111111111112,1,7,1.6666666666666667,1.3333333333333333,64.0,34.05333333333333,0.13445378151260504,96.0,34.615648926237164,0.9411764705882353,96.0,38.878431372549024,4.571428571428571,96.0,43.180952380952384,0.16666666666666666,238.0,20.810714285714283,0.16666666666666666,34.0,3.2226190476190477,0.16666666666666666,7.0,0.9448412698412699
00102_00007_01676,0.00285,0.67645,00102,10,12,11.5,22,3,7,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,357.0,61.81818181818182,16.0,128.0,61.81818181818182,0.22727272727272727,0.2857142857142857,0.36363636363636365,0.0,0.6363636363636364,0.7931034482758621,0.06896551724137931,0.13793103448275862,22,0,0,7,0,0,0.05555555555555558,0.9815071659731854,0.44490660848453395,0.05555555555555558,0.64,0.20462400878139253,0.0,0.9619047619047619,0.3415873015873016,0.993625,0.993625,0.993625,0.83,0.83,0.83,0.9625,0.9625,0.9625,0.0,1,2,1.1333333333333333,1,26,4.333333333333333,1.6,85.33333333333333,49.53333333333333,0.0896358543417367,96.0,39.21299719887955,0.6274509803921569,96.0,43.83885918003565,4.571428571428571,96.0,44.19740259740259,0.2,357.0,33.68787878787879,0.2,51.0,5.081818181818182,0.2,7.0,1.0818181818181818
00102_00009_01934,0.00285,0.42125,00102,9,10,9.75,10,1,7,0,8,8,8.0,2048,2048,2048.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,25.0,62.4,16.0,128.0,62.4,0.3,0.2857142857142857,0.2,0.0,0.6,0.6470588235294118,0.11764705882352941,0.23529411764705882,10,0,0,7,0,0,0.022222222222222254,0.5053763440860215,0.1922131631267222,0.021739130434782594,0.5053763440860215,0.12059982716364201,0.0,0.36250000000000004,0.07653571918277803,0.725,0.725,0.725,0.56,0.56,0.56,0.375,0.375,0.375,0.18181818181818182,1,2,1.1818181818181819,1,1,1.0,2.0,85.33333333333333,41.22222222222222,1.28,96.0,38.35022222222222,6.4,96.0,51.30666666666666,6.4,96.0,41.70666666666666,0.3333333333333333,6.25,1.3833333333333333,0.3333333333333333,1.25,0.6333333333333333,0.3333333333333333,1.25,0.7333333333333333
00102_00006_00107,,,00102,9,10,9.75,20,2,4,0,8,8,8.0,4096,4096,4096.0,5,2,5,3.6,7,2,4,2.5714285714285716,1.0,427.0,62.4,16.0,128.0,62.4,0.1,0.5,0.5,0.0,0.5,0.6666666666666666,0.08333333333333333,0.25,18,2,0,4,0,0,0.038461538461538436,0.9725,0.5548688493660755,0.038461538461538436,0.78,0.25152576041619035,0.0,0.9272727272727272,0.4955627705627706,0.998625,0.998625,0.998625,0.89,0.89,0.89,0.9875,0.9875,0.9875,0.0,1,2,1.1428571428571428,1,11,2.4285714285714284,1.3333333333333333,51.2,28.33939393939394,0.07494145199063232,96.0,28.216177905882823,0.5245901639344263,96.0,48.15912568306011,4.571428571428571,96.0,32.02227106227106,0.2,427.0,43.888333333333335,0.2,61.0,6.421666666666667,0.2,7.0,1.4549999999999998
00102_00007_01290,0.00285,0.3392,00102,8,9,8.75,16,2,6,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,25.0,62.0,16.0,128.0,62.0,0.125,0.3333333333333333,0.375,0.0,0.625,0.8181818181818182,0.09090909090909091,0.09090909090909091,14,0,0,4,2,0,0.06432748538011701,0.75,0.21834956972376743,0.0,0.16666666666666663,0.04262471143229953,0.050000000000000044,0.75,0.17850877192982462,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.775,0.775,0.775,0.16666666666666666,1,1,1.0,1,4,1.5,2.0,85.33333333333333,47.52380952380952,1.28,96.0,40.93777777777778,6.4,96.0,45.13333333333333,6.4,96.0,48.13333333333333,0.3333333333333333,6.25,1.7916666666666665,0.3333333333333333,4.0,0.9791666666666665,0.3333333333333333,1.25,0.6041666666666666
00102_00007_02743,0.00285,0.3392,00102,12,14,13.5,24,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,59.333333333333336,16.0,128.0,59.333333333333336,0.25,0.25,0.3333333333333333,0.0,0.5,0.71875,0.15625,0.125,24,0,0,7,1,0,0.07692307692307687,0.9181190782547667,0.3194709154844843,0.0,0.6,0.21372903795233894,0.0,0.8313253012048193,0.15892340591135773,0.98625,0.98625,0.98625,0.9,0.9,0.9,0.8625,0.8625,0.8625,0.1,1,2,1.2,1,6,1.5,1.3333333333333333,64.0,34.05333333333333,0.6530612244897959,96.0,33.325532879818596,4.571428571428571,96.0,39.180952380952384,4.571428571428571,96.0,41.84761904761905,0.16666666666666666,49.0,5.102380952380952,0.16666666666666666,7.0,0.9726190476190476,0.16666666666666666,7.0,0.9865079365079364
00102_00007_00679,0.00285,0.3392,00102,10,12,11.5,26,3,3,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,539.0,63.30769230769231,16.0,128.0,63.30769230769231,0.11538461538461539,0.0,0.5384615384615384,0.0,0.46153846153846156,0.7241379310344828,0.13793103448275862,0.06896551724137931,26,0,0,3,0,0,0.625,0.9753167681421754,0.7637701284059348,0.0,0.9298245614035088,0.35816325508230884,0.0,0.9491525423728814,0.5710487584864454,0.999625,0.999625,0.999625,0.97,0.97,0.97,0.9875,0.9875,0.9875,0.11764705882352941,1,16,2.8823529411764706,1,14,3.235294117647059,1.1428571428571428,53.0,32.39246031746031,0.059369202226345084,96.0,27.697130964273818,0.4155844155844156,106.0,39.70312187812188,4.571428571428571,97.0,39.36895604395605,0.14285714285714285,539.0,43.06749084249084,0.14285714285714285,77.0,6.416849816849817,0.14285714285714285,8.0,1.4489010989010989
00104_00006_00109,0.00285,0.3392,00104,8,8,8.0,6,0,6,0,8,8,8.0,1536,1536,1536.0,3,2,4,2.6666666666666665,5,2,2,2.0,2.0,90.0,84.66666666666667,62.0,96.0,84.66666666666667,1.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,6,0,0,6,0,0,0.04347826086956519,0.8830272546496666,0.4431643391666253,0.040000000000000036,0.7572815533980582,0.20921032979496465,0.0,0.8333333333333334,0.3288056989864219,0.98075,0.98075,0.98075,0.78,0.78,0.78,0.9125,0.9125,0.9125,0.0,1,4,1.5,1,6,2.0,2.0,62.0,40.857142857142854,1.0666666666666667,48.0,16.777324263038548,8.857142857142858,96.0,38.50793650793651,8.857142857142858,48.0,22.152380952380952,0.6666666666666666,49.0,31.555555555555554,0.3333333333333333,7.0,3.944444444444444,0.6666666666666666,7.0,4.222222222222222
00104_00006_02540,0.00285,0.7695,00104,12,14,13.5,24,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,59.333333333333336,16.0,128.0,59.333333333333336,0.25,0.25,0.4166666666666667,0.0,0.5833333333333334,0.90625,0.0,0.0,24,0,0,7,1,0,0.04772857964347321,0.7660545092993333,0.16788508159183058,0.021276595744680882,0.5145631067961165,0.095530793089523,0.027027027027026973,0.5180722891566265,0.10478947345484704,0.80875,0.80875,0.80875,0.55,0.55,0.55,0.575,0.575,0.575,0.0,1,2,1.1111111111111112,1,2,1.1111111111111112,1.3333333333333333,64.0,34.053333333333335,0.6530612244897959,96.0,30.978866213151928,4.571428571428571,96.0,36.78095238095238,4.571428571428571,96.0,36.78095238095238,0.16666666666666666,49.0,5.699603174603175,0.16666666666666666,7.0,1.055952380952381,0.16666666666666666,7.0,1.055952380952381
00104_00008_01377,0.00285,0.3392,00104,11,12,11.75,16,2,11,0,8,8,8.0,4096,4096,4096.0,5,2,5,3.6,7,2,4,2.5714285714285716,1.0,25.0,70.0,16.0,128.0,70.0,0.4375,0.36363636363636365,0.375,0.0,0.5,0.5925925925925926,0.3333333333333333,0.07407407407407407,14,0,0,9,2,0,0.014925373134328401,0.3577302631578947,0.06889428197509877,0.0,0.26041666666666663,0.037430705759833365,0.014925373134328401,0.13157894736842102,0.03541540477092701,0.440875,0.440875,0.440875,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.21250000000000002,0.21250000000000002,0.21250000000000002,0.0,1,1,1.0,1,1,1.0,2.0,96.0,65.80952380952381,1.28,96.0,37.93777777777778,6.4,96.0,42.13333333333333,6.4,96.0,56.13333333333333,0.3333333333333333,6.25,1.7291666666666667,0.3333333333333333,3.0,0.9166666666666667,0.3333333333333333,1.25,0.6041666666666666
00104_00008_00895,0.00285,0.3392,00104,7,8,7.75,15,2,4,0,8,8,8.0,8,8,8.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,25.0,60.333333333333336,1.0,128.0,60.333333333333336,0.26666666666666666,0.0,0.26666666666666666,0.0,0.6,0.7894736842105263,0.0,0.10526315789473684,14,0,0,4,0,0,0.16145833333333337,0.958875,0.41537488179669035,0.04166666666666663,0.53,0.24079432624113478,0.0,0.9125,0.2769444444444445,0.979875,0.979875,0.979875,0.77,0.77,0.77,0.9125,0.9125,0.9125,0.2,1,2,1.2,1,1,1.0,0.3333333333333333,128.0,71.05555555555556,1.0,96.0,35.46696296296296,1.0,96.0,45.542222222222215,1.0,96.0,39.94222222222221,0.25,8.333333333333334,2.0611111111111113,0.25,1.6666666666666667,0.7722222222222221,0.25,2.0,0.9055555555555554
00104_00007_01989,0.00285,0.3392,00104,12,13,12.75,22,2,6,0,8,8,8.0,1024,1024,1024.0,5,2,6,4.0,7,2,4,2.5714285714285716,1.0,49.0,65.54545454545455,16.0,128.0,65.54545454545455,0.18181818181818182,0.3333333333333333,0.5909090909090909,0.0,0.36363636363636365,0.5714285714285714,0.21428571428571427,0.14285714285714285,19,2,0,6,0,0,0.025974025974025983,0.8846153846153846,0.32370624160783795,0.0,0.8846153846153846,0.23082261104591204,0.0,0.6710526315789473,0.09800943127893033,0.991,0.991,0.991,0.97,0.97,0.97,0.7,0.7,0.7,0.2,1,9,1.95,1,3,1.2,1.0,51.2,26.06556776556777,0.6530612244897959,96.0,29.397955060812198,4.571428571428571,128.0,41.27012987012987,3.5555555555555554,96.0,44.502453102453096,0.2,49.0,5.670941558441559,0.125,7.0,1.0773268398268399,0.2,7.0,1.3224567099567097
00105_00006_02768,0.00285,0.67785,00105,12,14,13.5,22,3,10,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,64.72727272727273,16.0,128.0,64.72727272727273,0.36363636363636365,0.2,0.36363636363636365,0.0,0.6363636363636364,0.78125,0.125,0.0625,22,0,0,9,1,0,0.02941176470588236,0.7660545092993333,0.19227701650422438,0.0,0.5145631067961165,0.12349780691348183,0.02941176470588236,0.5180722891566265,0.10597849657691967,0.876,0.876,0.876,0.69,0.69,0.69,0.6,0.6,0.6,0.0,1,2,1.1111111111111112,1,2,1.1111111111111112,1.6,128.0,65.53333333333333,1.28,96.0,33.62414347557205,6.4,96.0,39.62597402597403,6.4,96.0,39.62597402597403,0.2,49.0,5.6878787878787875,0.2,7.0,1.0818181818181818,0.2,7.0,1.0818181818181818
